project,event_id,source_call_id,session_id,vendor,event_index,ts_ms,artifact_id,worktree_id,path,operation,birth_create,final_path,final_exists,final_tracked,final_state_known,content_durability,reuse_outcome,reuse_duration_events,reuse_duration_ms,reuse_event_index,reuse_cross_session,validation_outcome,validation_duration_events,validation_duration_ms,validation_event_index,global_validation_event_index,global_validation_duration_events,conjunction_observed
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:1747,call_bzWyCt3OoC6E1PTcI3veykLY,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,21852,1781471605577,agentsight:a00000618,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,104623,3236962372,,false,observed_validation,34,219025,21886,21886,34,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:1768,call_a3nDRK50yVo0yBu4VynJXChj,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,21888,1781471829179,agentsight:a00000619,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,104587,3236738770,,false,observed_validation,44,263216,21932,21932,44,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:1828,call_YJyzRaUkuoHPxYTjh7NK8Mox,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,21948,1781472157868,agentsight:a00000622,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,104527,3236410081,,false,observed_validation,112,808431,22060,22060,112,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:2358,call_EfxzkTb5v0wvwu9mIjaFtdrD,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,22601,1781485170539,agentsight:a00000640,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,103874,3223397410,,false,observed_validation,85,840021,22686,22686,85,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:2439,call_uLXuCUfLpGTEBNAfzwkvLtEB,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,22688,1781486016748,agentsight:a00000644,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,103787,3222551201,,false,observed_validation,140,551770,22828,22828,140,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:2604,call_VbxtOtWkSEeYm03sFntgrohj,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,22944,1781487529050,agentsight:a00000646,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,103531,3221038899,,false,observed_validation,1,0,22945,22945,1,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:2682,call_DpYjPqe4yoHdewpbByeRueD8,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,23027,1781488463194,agentsight:a00000648,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,103448,3220104755,,false,observed_validation,65,502715,23092,23092,65,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:3503,call_QCBAhHpXbg7kfO3ZcPh4XqOK,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,24098,1781503263885,agentsight:a00000677,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,102377,3205304064,,false,observed_validation,630,5001952,24728,24728,630,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:3526,call_xczhhclksWOQIxsAw9t53mkl,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,24128,1781503646169,agentsight:a00000678,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,102347,3204921780,,false,observed_validation,600,4619668,24728,24728,600,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:3992,call_XZGZnnCQ1gN29Y8W97ncDCBm,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,24790,1781509615926,agentsight:a00000689,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,101685,3198952023,,false,observed_validation,1393,12139110,26183,26183,1393,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4273,call_OawM7YJzRPGmyMaeFA5Bbcet,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25201,1781513726397,agentsight:a00000694,e58fce112c6e,.agentsight/agentflame/r160-smoke/agentflame.clean.json,create,true,.agentsight/agentflame/r160-smoke/agentflame.clean.json,false,false,true,not_measured_for_create,observed_reuse,4,27845,25205,false,observed_validation,982,8028639,26183,26183,982,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4341,call_mZ89tV1wS7q8gdbNvc3MtYoE,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25269,1781514307220,agentsight:a00000698,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,101206,3194260729,,false,observed_validation,914,7447816,26183,26183,914,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4380,call_Jz45t1Sk0nVwsCL3HxnAC7YR,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25349,1781514983620,agentsight:a00000700,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,101126,3193584329,,false,observed_validation,834,6771416,26183,26183,834,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4459,call_ebSe8xnhk0CSiK4KO4m5Gy6r,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25451,1781515810106,agentsight:a00000701,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,101024,3192757843,,false,observed_validation,732,5944930,26183,26183,732,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4572,call_1yOXnLXwL78TM5weKfERG6xo,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25564,1781516753928,agentsight:a00000706,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,100911,3191814021,,false,observed_validation,619,5001108,26183,26183,619,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:4690,call_gC0x7DSdhlvVhUmN23Rt6Qx3,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,25725,1781517698771,agentsight:a00000710,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,100750,3190869178,,false,observed_validation,458,4056265,26183,26183,458,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5008,call_SSbsjbgOEhhLfJGDuciREoMU,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26074,1781520863458,agentsight:a00000721,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,100401,3187704491,,false,observed_validation,109,891578,26183,26183,109,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5035,call_wk9HfQyvtYjPvgx1wg6xwXh7,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26101,1781521212025,agentsight:a00000723,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,100374,3187355924,,false,observed_validation,82,543011,26183,26183,82,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5194,call_yhvzlGcvskewi6qfEYDlE2to,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26260,1781522424011,agentsight:a00000727,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,100215,3186143938,,false,observed_validation,3505,63163683,29765,29765,3505,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5194,call_yhvzlGcvskewi6qfEYDlE2to,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26260,1781522424011,agentsight:a00000728,e58fce112c6e,docs/visexp/paper/main.log,delete,false,,false,false,true,unknown,censored_end,100215,3186143938,,false,observed_validation,3505,63163683,29765,29765,3505,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5460,call_Jz1dOC88JbPR33v8TwPYPn8a,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26608,1781525059908,agentsight:a00000735,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99867,3183508041,,false,observed_validation,3157,60527786,29765,29765,3157,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5606,call_FPjwPGAqeEbC5IUrlD9LV0YD,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26773,1781526228571,agentsight:a00000741,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99702,3182339378,,false,observed_validation,2992,59359123,29765,29765,2992,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5722,call_WQm1ZeOW56jG8YYLpyMNpvnD,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26890,1781549400812,agentsight:a00000752,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99585,3159167137,,false,observed_validation,2875,36186882,29765,29765,2875,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5750,call_3Rj1r07lZNg8MDT5Vv7taN0z,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26957,1781549952577,agentsight:a00000755,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99518,3158615372,,false,observed_validation,2808,35635117,29765,29765,2808,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5786,call_CPqp7Q2hWjFKOoJlbppcPZt7,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,26993,1781550569013,agentsight:a00000760,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99482,3157998936,,false,observed_validation,2772,35018681,29765,29765,2772,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:5862,call_2QVGMcPxQPwYnTuWkAZg3HvS,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,27069,1781551276065,agentsight:a00000764,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99406,3157291884,,false,observed_validation,2696,34311629,29765,29765,2696,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:6041,call_gQh39abFn7X5zfQz9OtKpmCZ,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,27284,1781553334020,agentsight:a00000773,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,99191,3155233929,,false,observed_validation,2481,32253674,29765,29765,2481,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:6293,call_08ThNCXO76HFX21g3t7Hmoak,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,27619,1781555780947,agentsight:a00000785,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,98856,3152787002,,false,observed_validation,2146,29806747,29765,29765,2146,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:6308,call_cnw1Gb0hghagT4pbWKH6eKVO,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,27667,1781555997354,agentsight:a00000788,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,98808,3152570595,,false,observed_validation,2098,29590340,29765,29765,2098,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:6717,call_uz70ttMetjwJVeBIwOon7I9X,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28137,1781560307139,agentsight:a00000803,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,98338,3148260810,,false,observed_validation,1628,25280555,29765,29765,1628,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:6717,call_uz70ttMetjwJVeBIwOon7I9X,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28137,1781560307139,agentsight:a00000804,e58fce112c6e,docs/visexp/paper/main.log,delete,false,,false,false,true,unknown,censored_end,98338,3148260810,,false,observed_validation,1628,25280555,29765,29765,1628,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7130,call_Pi8VHv6WF6VyDv0aHleEiuWB,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28654,1781572907274,agentsight:a00000829,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,97821,3135660675,,false,observed_validation,1111,12680420,29765,29765,1111,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7267,call_x24nSLChbU8ve6Re0liQCADQ,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28791,1781574611659,agentsight:a00000837,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,97684,3133956290,,false,observed_validation,974,10976035,29765,29765,974,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7323,call_O5JuG6b9gDqh8L4eMDULJYos,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28883,1781575363985,agentsight:a00000841,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,97592,3133203964,,false,observed_validation,882,10223709,29765,29765,882,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7399,call_k8k9itUoAog7xdIe69VTheVE,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,28959,1781576310583,agentsight:a00000848,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,97516,3132257366,,false,observed_validation,806,9277111,29765,29765,806,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7463,call_rbrbUy4nHepZnQyZAFLTq6J0,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,29062,1781576909657,agentsight:a00000850,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,97413,3131658292,,false,observed_validation,703,8678037,29765,29765,703,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7711,call_S9ELrDzIptEa3IBeSjgZbyhn,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,29560,1781584331416,agentsight:a00000866,e58fce112c6e,docs/visexp/paper/main.aux,delete,false,,false,false,true,unknown,censored_end,96915,3124236533,,false,observed_validation,205,1256278,29765,29765,205,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:7711,call_S9ELrDzIptEa3IBeSjgZbyhn,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,29560,1781584331416,agentsight:a00000867,e58fce112c6e,docs/visexp/paper/main.log,delete,false,,false,false,true,unknown,censored_end,96915,3124236533,,false,observed_validation,205,1256278,29765,29765,205,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8556,call_fwV1Mg832R5tksP0YBEXBhCY,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,31850,1781641124421,agentsight:a00000922,e58fce112c6e,docs/visexp/figures/agentpprof-smoke/tools.svg,create,true,docs/visexp/figures/agentpprof-smoke/tools.svg,false,false,true,not_measured_for_create,observed_reuse,35,191822,31885,false,competing_supersede,35,191822,31885,32412,562,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8556,call_fwV1Mg832R5tksP0YBEXBhCY,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,31850,1781641124421,agentsight:a00000923,e58fce112c6e,docs/visexp/out/agentpprof-svg-smoke/tools.svg,create,true,docs/visexp/out/agentpprof-svg-smoke/tools.svg,false,false,true,not_measured_for_create,observed_reuse,35,191822,31885,false,competing_supersede,35,191822,31885,32412,562,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8578,call_ZTld1UO5SwNdVRrnSN3hO4ja,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,31885,1781641316243,agentsight:a00000922,e58fce112c6e,docs/visexp/figures/agentpprof-smoke/tools.svg,create,false,docs/visexp/figures/agentpprof-smoke/tools.svg,false,false,true,unknown,censored_end,94590,3067251706,,false,observed_validation,527,10568485,32412,32412,527,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8578,call_ZTld1UO5SwNdVRrnSN3hO4ja,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,31885,1781641316243,agentsight:a00000923,e58fce112c6e,docs/visexp/out/agentpprof-svg-smoke/tools.svg,create,false,docs/visexp/out/agentpprof-svg-smoke/tools.svg,false,false,true,unknown,censored_end,94590,3067251706,,false,observed_validation,527,10568485,32412,32412,527,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8607,call_Sl8W3uB8CZUbNcBZi2BiNjAW,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32072,1781644011774,agentsight:a00000926,e58fce112c6e,docs/visexp/figures/agentpprof-smoke/tokens.flame.svg,create,true,docs/visexp/figures/agentpprof-smoke/tokens.flame.svg,false,false,true,not_measured_for_create,censored_end,94403,3064556175,,false,observed_validation,340,7872954,32412,32412,340,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8607,call_Sl8W3uB8CZUbNcBZi2BiNjAW,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32072,1781644011774,agentsight:a00000927,e58fce112c6e,docs/visexp/out/agentpprof-smoke/tokens.flame.svg,create,true,docs/visexp/out/agentpprof-smoke/tokens.flame.svg,false,false,true,not_measured_for_create,censored_end,94403,3064556175,,false,observed_validation,340,7872954,32412,32412,340,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8608,call_JFVfBEKRGpI9Gj5VOng7yLQZ,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32073,1781644011816,agentsight:a00000928,e58fce112c6e,docs/visexp/figures/agentpprof-smoke/tools.flame.svg,create,true,docs/visexp/figures/agentpprof-smoke/tools.flame.svg,false,false,true,not_measured_for_create,observed_reuse,16,23000,32089,false,observed_validation,339,7872912,32412,32412,339,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8608,call_JFVfBEKRGpI9Gj5VOng7yLQZ,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32073,1781644011816,agentsight:a00000929,e58fce112c6e,docs/visexp/out/agentpprof-smoke/tools.flame.svg,create,true,docs/visexp/out/agentpprof-smoke/tools.flame.svg,false,false,true,not_measured_for_create,censored_end,94402,3064556133,,false,observed_validation,339,7872912,32412,32412,339,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8609,call_itN8lkIITGpjVytF0j66WINB,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32074,1781644011820,agentsight:a00000930,e58fce112c6e,docs/visexp/figures/agentpprof-smoke/files.flame.svg,create,true,docs/visexp/figures/agentpprof-smoke/files.flame.svg,false,false,true,not_measured_for_create,censored_end,94401,3064556129,,false,observed_validation,338,7872908,32412,32412,338,false
agentsight,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69:8609,call_itN8lkIITGpjVytF0j66WINB,codex:rollout-2026-06-13T11-24-41-019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,32074,1781644011820,agentsight:a00000931,e58fce112c6e,docs/visexp/out/agentpprof-smoke/files.flame.svg,create,true,docs/visexp/out/agentpprof-smoke/files.flame.svg,false,false,true,not_measured_for_create,censored_end,94401,3064556129,,false,observed_validation,338,7872908,32412,32412,338,false
