stratum_type,project,vendor,sequence_scope,sequence_granularity,from_family,to_family,count,conditional_probability,all_transition_share
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:git/repository,309,0.05224006762468301,0.00367035682044947
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:lint/format,25,0.00422654268808115,0.0002969544353114458
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:network/remote,18,0.003043110735418428,0.00021380719342424097
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:other,282,0.04767540152155537,0.0033496460303131088
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:package/dependency,1,0.000169061707523246,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:process/system,156,0.026373626373626374,0.0018529956763434219
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:search/text,1018,0.17210481825866442,0.012091984605882074
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,shell:test,19,0.003212172442941674,0.00022568537083669882
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,task,104,0.017582417582417582,0.0012353304508956147
project_vendor,agentsight,codex,full_stream,hybrid_shell,coordination,wait/control,43,0.0072696534234995775,0.0005107616287356868
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,coordination,13,0.002509168114263656,0.00015441630636195183
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,edit,2616,0.5049218297625941,0.03107331211098969
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,plan/goal,52,0.010036672457054623,0.0006176652254478073
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:build/check,71,0.013703918162516888,0.0008433505962845061
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:container/orchestration,1,0.00019301293186643504,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:data/analysis/runtime,361,0.06967766840378305,0.004288022045897277
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:filesystem/navigation,49,0.009457633661455318,0.0005820306932104338
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:git/repository,135,0.02605674580196873,0.0016035539506818073
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:lint/format,434,0.0837676124300328,0.0051551289970066996
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:other,29,0.005597375024126616,0.00034446714496127713
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:package/dependency,1,0.00019301293186643504,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:process/system,6,0.0011580775911986102,7.126906447474699e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:search/text,1216,0.234703725149585,0.014443863733548725
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,shell:test,183,0.03532136653155762,0.0021737064664797833
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,task,6,0.0011580775911986102,7.126906447474699e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,edit,wait/control,8,0.0015441034549314803,9.502541929966266e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,fetch,fetch,4,0.8,4.751270964983133e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,fetch,shell:search/text,1,0.2,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,edit,1,0.02857142857142857,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,multimodal,8,0.22857142857142856,9.502541929966266e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,plan/goal,2,0.05714285714285714,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:filesystem/navigation,4,0.11428571428571428,4.751270964983133e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:git/repository,1,0.02857142857142857,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:network/remote,1,0.02857142857142857,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:other,4,0.11428571428571428,4.751270964983133e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:process/system,1,0.02857142857142857,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:search/text,10,0.2857142857142857,0.00011878177412457832
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,shell:test,1,0.02857142857142857,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,multimodal,wait/control,2,0.05714285714285714,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,other,fetch,1,0.05555555555555555,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,other,other,3,0.16666666666666666,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,other,shell:filesystem/navigation,3,0.16666666666666666,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,other,shell:git/repository,10,0.5555555555555556,0.00011878177412457832
project_vendor,agentsight,codex,full_stream,hybrid_shell,other,shell:lint/format,1,0.05555555555555555,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,coordination,5,0.006711409395973154,5.939088706228916e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,edit,60,0.08053691275167785,0.0007126906447474699
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,plan/goal,62,0.08322147651006712,0.0007364469995723857
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:build/check,2,0.0026845637583892616,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:data/analysis/runtime,47,0.06308724832214765,0.0005582743383855182
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:filesystem/navigation,35,0.04697986577181208,0.0004157362094360241
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:git/repository,146,0.1959731543624161,0.0017342139022188435
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:lint/format,9,0.012080536912751677,0.00010690359671212049
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:other,7,0.009395973154362415,8.314724188720483e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:process/system,3,0.004026845637583893,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:search/text,338,0.45369127516778524,0.004014823965410748
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,shell:test,11,0.01476510067114094,0.00013065995153703616
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,task,18,0.024161073825503355,0.00021380719342424097
project_vendor,agentsight,codex,full_stream,hybrid_shell,plan/goal,wait/control,2,0.0026845637583892616,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,coordination,76,0.06451612903225806,0.0009027414833467953
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,edit,28,0.023769100169779286,0.0003325889675488193
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,plan/goal,10,0.008488964346349746,0.00011878177412457832
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:build/check,69,0.05857385398981324,0.0008195942414595905
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:container/orchestration,1,0.0008488964346349745,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:data/analysis/runtime,28,0.023769100169779286,0.0003325889675488193
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:filesystem/navigation,36,0.030560271646859084,0.00042761438684848195
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:git/repository,144,0.12224108658743633,0.0017104575473939278
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:lint/format,28,0.023769100169779286,0.0003325889675488193
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:network/remote,7,0.005942275042444821,8.314724188720483e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:other,165,0.1400679117147708,0.0019598992730555423
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:package/dependency,1,0.0008488964346349745,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:process/system,57,0.04838709677419355,0.0006770561125100965
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:search/text,387,0.32852292020373514,0.004596854658621181
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,shell:test,65,0.055178268251273345,0.0007720815318097591
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,task,46,0.03904923599320883,0.0005463961609730603
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:build/check,wait/control,30,0.025466893039049237,0.00035634532237373496
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,edit,2,0.019230769230769232,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:container/orchestration,40,0.38461538461538464,0.0004751270964983133
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:data/analysis/runtime,1,0.009615384615384616,1.1878177412457833e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:filesystem/navigation,3,0.028846153846153848,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:git/repository,7,0.0673076923076923,8.314724188720483e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:other,10,0.09615384615384616,0.00011878177412457832
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:process/system,6,0.057692307692307696,7.126906447474699e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:search/text,14,0.1346153846153846,0.00016629448377440966
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,shell:test,2,0.019230769230769232,2.3756354824915666e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:container/orchestration,wait/control,19,0.18269230769230768,0.00022568537083669882
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,coordination,134,0.034544985821087906,0.0015916757732693495
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,edit,130,0.03351379221448827,0.0015441630636195182
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,multimodal,3,0.0007733952049497294,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,plan/goal,37,0.009538540861046661,0.0004394925642609398
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:build/check,28,0.007218355246197474,0.0003325889675488193
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:container/orchestration,3,0.0007733952049497294,3.5634532237373496e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:data/analysis/runtime,1173,0.3023975251353442,0.013933102104813038
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:filesystem/navigation,93,0.02397525135344161,0.0011046704993585784
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:git/repository,335,0.08636246455271977,0.003979189433173374
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:lint/format,15,0.0038669760247486465,0.00017817266118686748
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:network/remote,33,0.008507347254447023,0.0003919798546111085
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:other,370,0.09538540861046661,0.004394925642609398
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:process/system,56,0.014436710492394948,0.0006651779350976386
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:search/text,1032,0.2660479505027069,0.012258279089656482
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,shell:test,135,0.03480278422273782,0.0016035539506818073
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,task,46,0.011858726475895849,0.0005463961609730603
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:data/analysis/runtime,wait/control,256,0.0659963908223769,0.0030408134175892053
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:filesystem/navigation,coordination,78,0.03523035230352303,0.0009264978381717109
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:filesystem/navigation,edit,64,0.028906955736224028,0.0007602033543973013
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:filesystem/navigation,multimodal,8,0.0036133694670280035,9.502541929966266e-05
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:filesystem/navigation,plan/goal,25,0.011291779584462511,0.0002969544353114458
project_vendor,agentsight,codex,full_stream,hybrid_shell,shell:filesystem/navigation,shell:build/check,34,0.015356820234869015,0.0004038580320235663
